"user_id","age","male","friend_cnt","avg_friend_age","avg_friend_male","friend_country_cnt","subscriber_friend_cnt","songsListened","lovedTracks","posts","playlists","shouts","delta_friend_cnt","delta_avg_friend_age","delta_avg_friend_male","delta_friend_country_cnt","delta_subscriber_friend_cnt","delta_songsListened","delta_lovedTracks","delta_posts","delta_playlists","delta_shouts","tenure","good_country","delta_good_country"
670146,25,1,5,25.5,1,3,0,9517,0,0,0,3,1,0,0,0,0,0,0,0,0,0,78,1,0
670169,32,1,4,32.66666667,0.5,1,0,12853,11,0,0,8,0,0,0,0,0,0,0,0,0,0,75,0,0
670260,26,0,2,23.5,0.5,2,0,2125,27,0,1,3,0,1,0,0,0,419,0,0,0,0,11,0,0
670293,30,1,17,25.46153846,0.5,6,0,37502,0,0,2,6,0,0.230769231,0,0,-1,0,0,0,0,0,68,0,0
670352,34,1,54,31.74358974,0.575,4,1,49403,485,22,1,26,2,1.102564103,0,0,-1,209,1,0,0,0,83,1,0
670420,23,0,8,23.14285714,0.5,3,0,16828,98,0,1,5,0,0.428571429,0,0,-2,0,0,0,0,0,49,0,0
670514,24,1,3,25,0,1,1,27287,0,0,0,9,2,0,0,0,0,1406,0,0,0,1,71,0,0
670648,40,1,2,20,0.5,1,0,15714,6,0,1,1,0,0,0,0,0,0,0,0,0,0,46,0,0
670722,41,1,16,18.41666667,0.8,3,0,27857,32,0,0,19,0,0.25,0,0,0,34,0,0,0,0,38,1,0
670817,16,0,6,17.66666667,0.166666667,1,0,22,8,1,2,35,0,0.666666667,0,0,0,0,0,0,0,0,22,1,0
670962,25,1,2,27,1,2,0,2923,139,0,0,2,0,0.5,0,0,0,180,0,0,0,0,16,0,0
670968,18,1,7,20,0.857142857,5,0,3457,69,0,0,13,2,0,-0.142857143,1,-1,1776,64,0,0,3,15,0,0
670992,20,1,37,21.17647059,0.545454546,10,0,22924,15,0,0,88,0,0.323529412,0.016042781,-1,0,1203,0,0,0,4,27,0,0
671018,21,1,1,21,1,1,0,284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,0,0
671044,24,1,9,25.4,0.6,3,0,121416,754,0,0,14,1,2.65,0,-1,0,2845,0,0,0,0,49,1,0
671198,20,0,13,19.72727273,0.3,8,0,10402,11,2,1,145,0,0.090909091,0,0,0,0,0,0,0,0,50,0,0
671344,23,1,57,21.93333333,0.953488372,13,2,56589,0,6,0,29,0,0.501515152,0,0,0,1383,0,0,0,1,85,0,0
671445,22,1,1,23,1,1,0,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0
671500,21,1,2,21,1,1,0,365,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,51,0,0
671539,22,1,16,20.78571429,0.1875,8,0,4667,130,0,0,3,2,0.035714286,-0.098214286,-1,0,393,39,0,0,0,21,0,0
671548,25,1,4,17,1,1,0,19875,99,0,1,2,0,0,0,0,0,3495,0,0,0,0,23,0,0
671600,24,0,2,23,0,1,0,1554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1,0
671694,41,1,19,25.41666667,0.133333333,9,0,5360,21,0,2,8,0,0.333333333,0,0,0,0,0,0,0,0,55,0,0
671718,17,1,2,18,0.5,1,0,1039,137,0,0,2,0,0,0,0,0,0,-1,0,0,0,28,0,0
671787,21,1,5,22,1,1,0,996,0,0,1,1,0,0.2,0,0,0,0,0,0,0,0,45,0,0
671850,25,0,45,26.58823529,0.842105263,8,7,44430,691,0,2,100,3,0.119485294,0.00877193,3,1,2026,56,0,0,1,50,0,0
671892,25,0,36,31.125,0.870967742,7,2,2278,285,1,2,58,-2,-0.682692308,-0.004032258,-1,-2,0,0,0,0,0,27,1,0
671896,36,0,81,36.85416667,0.742424242,16,6,11501,78,1,2,104,5,-0.056944444,0.000489,1,1,335,0,0,0,2,48,1,0
671914,21,1,4,20.5,1,1,0,16598,23,0,1,2,0,0.5,0,0,0,0,0,0,0,0,49,1,0
672111,28,1,4,29,1,2,0,5826,99,0,1,0,0,0,0,0,0,0,0,0,0,0,56,0,0
672159,30,0,14,30.44444444,0.833333333,2,0,26232,122,0,0,6,1,0.444444444,0.015151515,0,0,3534,13,0,0,0,29,1,0
672239,22,1,3,23,0.666666667,2,0,115,10,0,1,2,0,0.333333333,0,0,0,0,0,0,0,0,56,0,0
672240,18,1,10,19.33333333,0.875,2,0,2493,58,0,0,1,0,0.133333333,0,0,0,0,0,0,0,0,15,0,0
672270,20,1,10,21.14285714,0.428571429,6,0,17285,0,0,0,6,0,0.142857143,0,0,0,260,0,0,0,0,27,1,0
672355,25,0,118,24.70967742,0.643564356,14,0,51508,110,1,0,125,2,0.268817204,-0.016435644,-1,-1,1162,2,0,0,0,47,0,0
672405,23,1,1,23,0,1,0,5966,1,0,0,0,0,1,0,0,0,0,0,0,0,0,73,1,0
672441,25,1,20,26.58333333,0.642857143,3,0,12600,8,20,1,12,0,0.25,0,0,0,1117,0,0,0,0,66,1,0
672679,22,0,23,21.7,0.904761905,5,0,14894,5,0,0,37,-1,0.3,0,0,0,0,0,0,0,0,60,1,0
672828,21,0,6,21.33333333,0.2,1,0,8494,0,48,1,86,0,0.333333333,0,0,0,0,0,0,0,0,55,0,0
672836,17,1,11,18.71428571,0.5,7,0,13275,34,1,0,6,1,0.047619048,-0.055555556,1,0,2849,0,0,0,0,9,0,0
672846,25,0,12,35.4,0.9,5,3,6470,50,1,0,5,3,0.4,0.042857143,2,0,1868,5,0,0,1,33,1,0
672932,25,1,1,22,0,1,0,271,38,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,0
672970,19,0,1,19,0,1,0,9078,18,0,0,2,0,1,0,0,0,790,0,0,0,0,34,1,0
673007,21,0,1,22,1,1,0,7747,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,1,0
673025,18,1,4,17,1,2,0,23809,13,0,0,5,1,-1,0,-1,0,7557,12,0,0,0,9,0,0
673068,15,0,227,18.39779006,0.6,24,0,7606,62,0,0,4,80,0.182914022,0.046043166,6,0,4027,45,0,0,2,15,0,0
673166,19,1,4,18.66666667,0.5,1,0,2410,1,0,0,1,1,0.666666667,-0.166666667,0,0,27,0,0,0,0,8,0,0
673177,15,0,441,17.69616519,0.327586207,41,7,9721,74,0,0,171,11,0.476652997,-0.003240861,2,1,815,6,0,0,1,28,0,0
673186,23,1,29,23.7826087,0.833333333,2,0,46317,18,0,0,23,0,0.173913044,0.007246377,0,0,4530,0,0,0,0,65,1,0
673192,25,1,2,19.5,0,2,0,6303,7,0,0,7,0,0,0,0,0,1700,0,0,0,1,13,0,0
673262,30,0,6,30,0.666666667,4,0,32346,2,0,1,0,0,0.4,0,0,0,0,0,0,0,0,50,0,0
673266,19,1,22,20.38888889,0.619047619,3,0,13187,27,0,0,11,4,0.255555556,0.089635854,1,0,1871,25,0,0,1,49,1,0
673319,21,0,3,21.33333333,0.333333333,1,0,219,0,0,1,9,0,0.333333333,0,0,0,0,0,0,0,0,51,0,0
673389,17,0,4,19,0.5,3,0,5914,5,0,0,5,0,1,-0.166666667,0,0,1437,0,0,0,0,6,0,0
673566,22,0,6,23.33333333,0.6,1,0,1474,11,0,1,2,0,0.333333333,0,0,0,0,0,0,0,0,21,1,0
673567,24,1,43,24.91428571,0.538461539,2,0,40421,0,2,1,15,0,0.285714286,0,0,0,912,0,0,0,0,79,1,0
673683,30,1,1,28,0,1,0,10630,0,0,1,1,0,0,0,0,0,0,0,0,0,0,47,0,0
673789,22,1,20,22,0.642857143,2,0,24511,0,0,1,12,0,0.25,0,0,0,0,0,0,0,0,60,1,0
673829,18,1,22,18.33333333,0.904761905,1,1,37366,432,5,1,12,2,0.102564103,-0.042606516,0,0,3634,37,1,0,0,50,0,0
673833,24,1,13,30.44444444,1,3,0,10108,489,0,0,5,0,0,0,0,0,681,6,0,0,0,45,1,0
673839,22,1,46,21.16666667,0.861111111,13,1,105139,69,0,0,25,1,0.338095238,-0.027777778,0,1,5687,2,0,0,2,41,1,0
673842,23,1,30,21.8,0.538461539,7,1,39639,379,1,1,48,0,0.28,0,0,0,811,15,0,0,0,63,0,0
673892,20,0,1,19,1,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,39,0,0
673916,17,1,7,18.75,0.5,4,0,13669,42,2,0,4,0,0.5,-0.1,1,0,970,1,0,0,0,29,0,0
673924,30,1,23,29.52631579,0.285714286,5,5,39815,60,32,0,30,0,0.210526316,0,0,0,178,0,0,0,0,67,0,0
673982,24,1,20,24.72222222,0.5,3,0,3787,5,0,1,0,0,0.333333333,0,0,0,0,0,0,0,0,61,0,0
674163,19,1,9,26.2,1,1,1,25249,472,0,1,6,1,-1.3,0,0,0,5618,47,0,0,0,28,0,0
674181,22,1,5,22,0.666666667,1,0,3794,36,0,0,9,1,0,0,0,0,608,2,0,0,0,12,0,0
674191,23,1,2,25,1,2,0,2354,1581,0,0,1,0,0,0,0,0,0,0,0,0,0,72,0,0
674204,27,1,3,30.5,1,2,0,82157,502,17,0,465,-1,3.5,0,1,0,10306,12,1,0,41,31,0,0
674239,39,1,2,37,1,2,0,25278,39,3,1,1,0,0,0,0,0,0,0,0,0,0,73,1,0
674284,24,1,7,21.5,0.2,2,0,9640,297,0,0,2,0,0.5,0,0,0,0,0,0,0,0,43,0,0
674321,20,1,18,21.84615385,0.846153846,2,0,12254,22,1,0,0,0,0.307692308,0,0,0,2690,17,1,0,0,16,0,0
674378,16,0,5,20,0.5,2,0,30989,31,0,0,2,-1,0.5,0.1,0,0,0,0,0,0,0,26,1,0
674435,20,0,52,24.52272727,0.822222222,15,2,28517,133,3,1,329,0,0.318181818,0,0,0,74,1,0,0,0,54,0,0
674437,27,1,1,27,1,1,0,5253,2,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0,0
674510,20,1,1,18,0,1,0,3979,0,0,0,2,0,0,0,0,0,0,0,0,0,0,16,0,0
674577,19,1,2,19.5,0,1,0,9901,13,0,0,4,0,1,0,0,0,0,0,0,0,0,11,0,0
674615,26,1,29,24.80952381,0.846153846,10,0,6737,108,0,1,7,1,0.10952381,0.006153846,1,0,2783,0,0,0,0,45,0,0
674629,22,1,7,22,0.857142857,3,0,25226,2,42,1,80,0,0.571428571,0,0,0,0,0,0,0,0,74,0,0
674761,19,1,4,20,1,1,0,2543,0,0,0,3,0,0.25,0,0,0,0,0,0,0,0,15,0,0
674833,25,1,2,23,1,2,0,4182,5,1,0,3,0,0.5,0,0,0,0,0,0,0,0,69,0,0
674928,29,1,9,28.25,0.714285714,2,0,15102,16,0,0,6,0,0.5,0,0,0,4,0,0,0,0,34,1,0
675189,21,0,37,22.47826087,0.821428571,9,1,51323,21,14,1,228,1,0.296442688,0.006613757,1,0,1528,0,0,0,0,56,1,0
675255,18,1,1,18,0,1,0,49064,93,0,0,0,0,1,0,0,0,6436,13,0,0,0,18,0,0
675271,39,0,1,34,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0
675338,21,1,3,21,1,1,0,2981,5,0,1,5,0,0,0,0,0,0,0,0,0,0,48,0,0
675378,21,1,2,23,1,1,0,1500,0,0,1,2,0,0,0,0,0,0,0,0,0,0,6,0,0
675391,15,1,22,19.83333333,0.7,9,0,22805,116,1,0,169,6,1.217948718,0.057142857,3,0,3402,28,0,0,18,23,0,0
675408,21,1,1,20,1,1,0,15634,0,0,1,3,0,0,0,0,0,0,0,0,0,0,43,0,0
675439,31,0,8,33.33333333,1,3,0,1556,43,0,1,2,0,0.333333333,0,0,0,0,0,0,0,0,43,0,0
675469,23,1,5,23.25,0.5,2,0,12761,6,0,0,3,0,0.25,0,0,0,0,0,0,0,0,63,0,0
675473,27,1,68,23.1025641,0.649122807,7,1,61034,0,6,1,22,6,0.519230769,0.021671827,1,-1,4900,0,0,0,2,48,0,0
675492,21,0,15,21,0.538461539,3,0,7878,5,0,1,3,2,0.333333333,-0.006993007,0,-1,425,0,0,0,1,63,0,0
675516,14,0,2,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0
675534,32,1,2,28,1,1,0,10067,5,0,1,2,0,0,0,0,0,0,0,0,0,0,60,0,0
675604,23,1,2,26.5,0.5,2,0,11488,106,0,1,1,1,3.5,0.5,1,0,2234,7,0,0,0,13,0,0
675622,23,1,26,22.04166667,0.08,10,0,4985,0,0,1,19,0,0.458333333,0,0,0,0,0,0,0,0,49,0,0
675706,24,0,120,27.04597701,0.642201835,41,4,184,50,0,2,58,-1,0.193704284,0.005838199,0,-2,0,0,0,0,0,40,0,0
675707,21,0,39,22.41935484,0.514285714,5,0,25636,4,1,1,61,-1,0.35483871,0.014285714,0,0,0,0,0,0,0,45,1,0
675758,22,0,51,22.09090909,0.409090909,3,0,30683,76,7,1,115,-21,0.157575758,-0.051226551,-4,0,1555,4,0,0,1,68,1,0
675815,23,0,11,21.7,0.454545455,2,0,2875,32,0,0,0,2,0.033333333,-0.101010101,0,0,561,2,0,0,0,35,0,0
675816,34,1,19,28.54545455,0.25,11,0,29511,432,4,1,25,3,-0.01010101,-0.035714286,0,0,3179,21,0,0,0,64,0,0
675857,39,1,2,22,0,1,0,7640,82,2,1,0,0,0,0,0,0,0,0,0,0,0,36,0,0
676021,22,1,12,25.90909091,0.833333333,2,1,55152,10,5,0,10,0,0.272727273,0,0,1,0,0,0,0,0,75,0,0
676034,16,0,2,18.5,0.5,1,0,8965,1,2,1,22,0,0,0,0,0,0,0,0,0,0,46,0,0
676073,19,1,11,19.44444444,0.636363636,1,0,62920,475,0,0,1,1,0.194444444,-0.063636364,0,0,6962,57,0,0,0,27,0,0
676113,14,1,51,16.83333333,0.872340426,9,0,3344,65,0,0,57,30,0.633333333,-0.077659574,7,0,1636,13,0,0,55,9,0,0
676133,28,1,5,14.5,0.5,3,0,29920,0,0,0,0,2,1.5,-0.5,1,0,1553,0,0,0,0,79,0,0
676144,21,1,13,21.33333333,0.384615385,3,0,38785,263,0,1,32,0,0.166666667,0,0,0,0,0,0,0,0,65,1,0
676168,18,0,15,20.54545455,0.538461539,7,1,5849,278,0,1,6,0,0.363636364,0,0,1,0,0,0,0,0,38,0,0
676197,20,1,3,19.5,1,1,0,1998,6,0,0,1,0,0.5,0,0,0,0,0,0,0,0,60,0,0
676224,16,1,8,18.85714286,0.428571429,1,0,28826,59,0,0,9,0,0.571428571,0,0,0,0,0,0,0,0,38,0,0
676267,17,0,30,19.08,0.538461539,9,0,204,21,0,0,13,-1,0.233846154,-0.038461538,1,0,0,1,0,0,0,7,1,0
676310,28,0,6,27.25,0.6,1,0,14912,0,0,1,10,0,0.25,0,0,0,0,0,0,0,0,58,1,0
676337,19,1,3,22.5,0.5,1,0,3089,0,0,0,1,0,1,0,0,0,0,0,0,0,0,25,0,0
676420,18,1,268,21.18274112,0.782426778,37,5,18386,195,1,3,294,38,0.450182977,0.006236302,3,-1,3466,17,0,0,33,30,1,0
676465,18,0,5,17.33333333,0.5,1,0,19618,171,3,0,15,-1,0.333333333,0,0,0,4567,67,0,0,0,19,0,0
676595,40,1,1,19,0,1,0,16543,40,0,2,1,0,0,0,0,0,0,0,0,0,0,51,0,0
676657,30,0,2,32,0,1,0,0,0,12,1,2,0,0,0,0,0,0,0,0,0,0,59,0,0
676701,19,0,15,25.69230769,0.5,4,0,2947,69,0,1,7,0,0.307692308,0,0,0,0,0,0,0,0,45,0,0
676706,21,0,4,26.66666667,1,2,0,8699,146,0,2,20,0,0.333333333,0,0,0,286,6,0,1,-1,35,0,0
676761,17,0,7,16.8,0,2,0,3366,22,1,1,9,0,0.4,0,0,0,30,0,0,0,0,21,0,0
676800,17,0,10,22.11111111,0.777777778,3,1,20,1,0,0,8,0,0.333333333,0,0,0,0,0,0,0,0,23,0,0
676855,20,1,2,20,1,1,0,3614,40,0,0,5,0,0,0,0,0,0,0,0,0,0,35,1,0
676917,26,0,19,29.23076923,0.9375,9,0,1394,81,0,1,12,0,0.538461539,0,0,-1,0,0,0,0,0,61,0,0
677004,18,0,9,26,0.777777778,8,2,2,0,0,0,1,0,0.25,0,0,2,0,0,0,0,0,25,0,0
677089,20,0,22,19.71428571,0.2,5,0,41327,111,0,0,43,0,0.285714286,0,0,0,0,0,0,0,0,39,0,0
677096,20,0,51,20.90697674,0.574468085,1,0,12097,20,4,0,165,-1,0.209302326,-0.012488437,0,-1,675,0,0,0,0,43,0,0
677237,20,1,3,20,1,1,0,13310,0,0,0,12,0,0,0,0,0,0,0,0,0,0,52,0,0
677251,23,1,9,25,1,2,0,19141,173,0,0,1,0,0.2,0,0,0,0,0,0,0,0,77,1,0
677361,17,0,28,19.04761905,0.333333333,3,0,44258,46,0,1,80,0,0.411255411,0,0,0,0,0,0,0,0,44,0,0
677367,23,0,23,23.89473684,0.5,8,1,9016,21,1,2,8,1,0.116959064,0.02631579,1,1,387,0,0,0,0,38,0,0
677389,21,1,16,20.06666667,0.5625,5,0,54680,97,1,0,14,0,0.066666667,0,0,-1,3961,12,0,0,0,43,0,0
677428,18,0,71,23.51612903,0.794117647,26,3,3040,50,0,1,110,-2,0.328629032,0.005385253,1,0,0,0,0,0,1,18,0,0
677436,25,0,4,27,0.333333333,1,0,499,13,0,1,1,0,1,0,0,0,0,0,0,0,0,58,0,0
677501,22,1,3,26.33333333,1,3,0,8838,20,2,1,4,0,0.333333333,0,0,0,0,0,0,0,0,63,0,0
677553,28,1,1,19,1,1,0,11,0,0,1,4,0,0,0,0,0,0,0,0,0,0,54,1,0
677571,16,0,60,21.73170732,0.296296296,18,1,24074,313,0,0,27,16,1.628259041,0.00361337,5,0,8027,-32,0,0,14,23,0,0
677655,41,0,3,27.66666667,0.333333333,1,0,27799,3,0,1,48,0,1.333333333,0,0,0,0,0,0,0,0,44,1,0
677774,17,1,12,22.28571429,0.875,2,1,11066,93,0,1,12,-2,0.910714286,-0.013888889,0,0,30,0,0,0,0,21,0,0
677812,34,0,21,31.125,0.4,7,1,23033,124,3,1,293,0,0.1875,0,0,-1,49,0,0,0,1,65,1,0
677849,41,1,2,30.5,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,56,0,0
677906,17,1,46,23.51515152,0.720930233,13,2,10737,468,1,0,24,23,-0.651515152,-0.068543452,7,2,4202,109,0,0,13,17,0,0
677916,19,0,18,20.875,0.833333333,3,0,3848,29,0,0,6,0,0.125,0,0,0,0,0,0,0,0,43,0,0
677933,33,1,4,21.66666667,0.25,1,0,158,14,0,0,6,0,0.333333333,0,0,0,7,0,0,0,0,13,0,0
678114,19,1,1,18,0,1,0,16,9,0,1,1,0,0,0,0,0,0,0,0,0,0,44,1,0
678156,23,1,9,24.83333333,0.714285714,2,0,12990,2,0,1,5,0,0.333333333,0,0,0,0,0,0,0,0,64,0,0
678199,19,1,1,18,0,1,0,4,0,16,1,9,0,0,0,0,0,0,0,0,0,0,86,0,0
678223,23,1,21,22.21052632,0.285714286,3,0,8064,0,0,0,4,0,0.263157895,0,0,0,1052,0,0,0,0,40,1,0
678298,19,1,2,19.5,0.5,2,0,1412,133,0,1,1,0,0,0,0,0,10,0,0,0,0,29,1,0
678338,18,1,2,16,1,1,0,727,15,0,2,8,1,0,0,0,0,599,13,0,0,1,6,0,0
678367,49,1,4,40,0.5,2,0,29555,0,0,1,2,0,0,0,0,0,0,0,0,0,0,48,0,0
678439,20,1,3,21,1,2,0,12467,0,0,1,2,0,0,0,0,0,0,0,0,0,0,47,1,0
678452,23,1,1,22,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55,0,0
678607,20,1,4,19.33333333,0.666666667,2,0,3066,101,0,0,13,0,0,0,0,0,0,0,0,0,0,22,1,0
678644,21,1,2,21.5,0.5,1,0,9225,2,0,0,0,0,0,0,0,0,1479,0,0,0,0,35,1,0
678667,19,1,1,21,0,0,0,41,0,0,2,3,0,1,0,0,0,0,0,0,0,0,41,1,0
678749,20,1,11,26.5,0.777777778,2,2,4644,111,9,0,3,1,0,0.063492064,0,0,0,0,0,0,0,35,1,0
678822,16,0,5,17.5,0.4,3,0,30,3,0,1,1,0,0.5,0,0,0,17,0,0,0,0,5,0,0
678847,20,1,1,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,0,0
678861,26,1,5,26,0.5,1,0,24340,32,0,1,11,0,0,0,0,0,0,0,0,0,0,48,0,0
678866,18,1,2,21,0,1,0,6221,31,0,2,1,0,0,0,0,0,0,0,0,0,0,51,0,0
679045,23,1,24,22.13333333,0.3,6,1,62049,681,0,1,63,1,0.195833333,-0.05,1,0,9764,143,0,0,-5,22,1,0
679076,28,1,7,27,0.333333333,5,0,36988,18,1,1,4,0,0.4,0,0,0,37,0,0,0,0,69,0,0
679097,21,1,17,21.92857143,1,5,0,73483,17,0,0,3,0,0.142857143,0,0,0,3049,0,0,0,0,63,0,0
679142,23,1,35,23.51851852,0.483870968,1,1,8923,86,0,1,6,1,0.364672365,-0.016129032,0,1,721,76,0,0,1,59,1,0
679199,22,1,13,22.7,0.666666667,3,0,83049,283,541,0,351,1,2.255555556,0.041666667,0,0,2361,3,0,0,0,67,1,0
679214,22,0,7,22,0.5,2,0,7463,8,0,0,2,0,0.666666667,0,0,0,1,0,0,0,0,26,0,0
679337,20,0,46,21.13888889,0.609756098,7,0,77885,105,65,2,241,2,0.168300654,-0.005628518,0,0,6066,3,0,0,0,45,0,0
679383,21,1,14,18.76923077,0.071428571,3,1,35446,1,0,0,0,3,1.169230769,0.071428571,1,0,2184,0,0,0,0,35,1,0
679444,15,0,27,20.91304348,0.346153846,4,0,20582,53,0,0,48,5,-0.455377574,0.108058608,0,0,721,0,0,0,2,38,0,0
679484,25,1,2,26,0.5,2,0,17611,24,0,0,1,0,0,0,0,0,2070,0,0,0,0,32,0,0
679517,22,1,21,23.77777778,0.631578947,1,0,18429,0,0,0,0,0,0.333333333,0,0,0,4511,0,0,0,0,47,0,0
679542,26,1,4,20,0,3,0,7097,2,0,0,3,0,0,0,0,0,54,0,0,0,0,48,0,0
679546,38,1,2,34.5,0.5,1,0,931,45,1,1,14,0,0.5,0,0,0,0,0,0,0,0,49,0,0
679587,18,1,13,18.5,0.461538462,2,0,22383,300,0,0,19,2,0,-0.083916084,0,0,3044,10,0,0,1,26,0,0
679775,27,1,11,29.44444444,0.7,2,0,14788,56,0,1,0,0,0.111111111,0,0,0,0,0,0,0,0,64,1,0
679832,26,1,1,36,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0,0
679948,26,1,5,25,0.2,1,0,146,1,0,1,0,0,0.25,0,0,0,0,0,0,0,0,47,0,0
680000,29,1,2,29,1,1,0,1290,23,0,1,1,0,0,0,0,0,0,0,0,0,0,44,1,0
680003,20,0,1,19,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,57,1,0
680079,20,1,9,20.625,0.666666667,2,0,3436,34,0,0,2,0,0.25,0,0,0,0,0,0,0,0,20,0,0
680170,18,1,13,19.14285714,0.666666667,3,0,13874,230,0,0,0,3,-0.357142857,-0.111111111,1,0,3842,62,0,0,0,45,0,0
680254,31,1,5,26,0.5,2,1,18488,243,0,0,3,0,0.333333333,0,0,0,0,0,0,0,0,38,0,0
680337,27,1,35,28,0.72,4,0,28,1,0,1,9,0,0.454545455,0,0,-1,0,0,0,0,0,44,0,0
680441,24,0,7,27.25,0.5,3,0,29467,0,0,1,3,0,0.25,0,0,0,25200,0,0,0,0,73,1,0
680692,21,1,2,23,0.5,1,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,0
680695,17,1,1,18,1,1,0,17740,1701,0,0,2,0,0,0,0,0,1112,38,0,0,0,23,0,0
680708,24,1,5,25.8,0.666666667,1,0,8477,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,82,0,0
680718,22,1,16,21.75,0.928571429,10,0,10909,66,0,0,12,1,-0.85,0.005494506,1,0,374,0,0,0,1,45,1,0
680847,20,1,11,23.85714286,0.25,1,0,24362,365,0,1,7,4,-3.542857143,-0.25,0,0,3650,51,0,0,3,32,0,0
680877,20,0,11,21.42857143,0.875,4,1,21821,14,2,1,2,2,0.928571429,0.041666667,0,0,644,7,0,0,0,21,0,0
680896,41,1,1,42,1,1,0,6400,0,0,0,2,0,1,0,0,0,878,0,0,0,0,89,0,0
680932,19,1,1,20,0,1,0,40258,0,0,0,3,0,0,0,0,0,0,0,0,0,0,41,0,0
681145,21,1,25,23.82352941,0.55,3,0,8510,194,11,1,30,0,0.411764706,0,0,0,0,0,0,0,0,50,0,0
681225,20,0,12,21.25,0.222222222,1,0,12482,242,0,1,5,1,0.678571429,-0.027777778,0,0,2117,35,0,0,0,16,1,0
681230,17,1,4,21,1,1,0,506,34,0,1,2,0,0.5,0,0,0,0,0,0,0,0,19,0,0
681256,19,0,3,20.66666667,0.666666667,1,0,5,2,0,0,6,0,0.333333333,0,0,0,0,0,0,0,0,37,0,0
681353,28,0,7,25,1,3,1,9950,66,0,0,7,0,0.333333333,0,0,0,83,0,0,0,0,44,1,0
681360,20,1,3,20.5,1,1,0,10339,0,1,0,5,0,0.5,0,0,0,3774,0,0,0,0,58,1,0
681434,26,1,11,26,0.454545455,3,0,31657,561,1,0,983,-7,0.117647059,0.017045455,-2,-1,11456,46,0,0,67,13,0,0
681452,29,1,74,21.26666667,0.553846154,26,0,29921,187,3,3,97,9,-0.047058824,0.027530364,1,0,2175,6,0,0,7,48,0,0
681590,37,0,10,28.875,0.666666667,5,0,1469,0,0,0,9,0,0.125,0,0,0,0,0,0,0,0,61,1,0
681596,24,1,8,23.42857143,1,1,0,729,0,0,0,1,0,0.142857143,0,0,0,0,0,0,0,0,44,0,0
681660,20,1,3,22,0.5,2,0,19605,3,0,2,3,1,0,0,0,0,0,0,0,0,0,41,0,0
681692,21,1,17,23.88888889,0.444444444,4,0,28926,36,0,1,7,-1,0.111111111,0,-1,0,0,0,0,0,0,40,1,0
681703,19,1,25,19.59090909,0.818181818,4,0,53002,75,0,0,49,0,0.227272727,0,0,0,849,0,0,0,0,39,0,0
681754,42,1,5,36.75,0.6,1,0,18731,3,0,1,4,0,0.5,0,0,0,0,0,0,0,0,58,1,0
681876,19,1,23,18.83333333,0.318181818,7,1,23015,72,0,0,22,5,0.619047619,-0.034759358,2,0,5960,24,0,0,10,15,0,0
681904,14,1,4,14.5,0.333333333,2,0,1880,21,0,3,2,0,-0.166666667,-0.166666667,0,0,49,0,0,0,0,5,0,0
682108,30,1,25,33.8,0.944444444,2,2,70893,0,0,0,6,2,0.4,0.003267974,0,0,4376,0,0,0,1,75,1,0
682187,26,1,49,21.74358974,0.642857143,13,1,90820,241,26,0,5,0,0.307692308,0,0,-1,11319,4,0,0,0,32,0,0
682232,24,0,1,24,1,1,0,149,0,0,1,2,0,0,0,0,0,0,0,0,0,0,53,0,0
682255,15,0,16,17.5,0.571428571,1,0,4592,67,0,1,9,-1,0.5,-0.028571429,-1,0,400,1,0,0,0,18,1,0
682523,20,1,10,20.5,0.375,4,0,37643,11,0,0,9,-1,0.277777778,-0.069444444,0,0,0,0,0,0,0,47,1,0
682557,23,1,20,31.625,0.714285714,2,5,53556,16,0,1,8,0,0.375,0,0,0,44,0,0,0,0,67,0,0
682584,19,1,4,18.5,0.666666667,2,0,16,3,0,1,5,0,0,0,0,0,0,0,0,0,0,29,0,0
682694,19,1,104,18.20689655,0.21875,22,1,77413,65,0,0,114,4,0.328847771,-0.028561828,0,0,1251,0,0,0,1,37,1,0
682712,27,1,5,31.5,0.2,2,0,119195,0,1,1,11,0,0,0,0,0,0,0,0,0,0,53,1,0
682743,24,1,31,20.46666667,0.481481482,3,0,26424,276,1,1,20,1,0.328735632,0.01994302,1,-1,2477,17,0,0,1,53,0,0
682745,23,1,1,17,1,1,0,507,145,0,0,1,0,0,0,0,0,77,9,0,0,0,38,1,0
